ID,Category,Subject,Content,Used Count
895,Close,Last chance to lock in your spot,"Hi [First Name],

This is the last email in this sequence.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into China (CSC) - 100% tuition, accommodation, health insurance, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
896,Close,Closing soon: your application window,"Hi [First Name],

I'll keep this short.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Turkey (Turkiye Burslari) - tuition, accommodation, flights, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
897,Close,Before you close this email - read this,"Hi [First Name],

Quick and to the point.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into EU (Erasmus Mundus) - tuition, travel, and a monthly allowance across multiple countries. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
898,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

Last note from me on this for now.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Commonwealth - full funding for students from Commonwealth nations. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
899,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

Before I close your file, one more thing.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany - zero tuition at public universities, just a small semester fee. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
900,Close,One last thought about your future,"Hi [First Name],

This is the last email in this sequence.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into France - as little as EUR2,000/year for a Master's at a public university. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
901,Close,Don't let 2026 pass you by,"Hi [First Name],

I'll keep this short.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Norway - zero tuition at public universities, even for international students. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
902,Close,Last chance to lock in your spot,"Hi [First Name],

Quick and to the point.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Finland - low-cost degrees with a strong quality-of-life reputation. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
903,Close,Closing soon: your application window,"Hi [First Name],

Last note from me on this for now.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Belgium - affordable tuition and a central location for European study. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
904,Close,Before you close this email - read this,"Hi [First Name],

Before I close your file, one more thing.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Netherlands - moderate tuition with globally-ranked universities. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
905,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

This is the last email in this sequence.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany (DAAD) - full tuition, monthly stipend, and travel support. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
906,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

I'll keep this short.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into UK (Chevening) - full tuition, living costs, and a Master's at a top UK university. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
907,Close,One last thought about your future,"Hi [First Name],

Quick and to the point.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into China (CSC) - 100% tuition, accommodation, health insurance, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
908,Close,Don't let 2026 pass you by,"Hi [First Name],

Last note from me on this for now.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Turkey (Turkiye Burslari) - tuition, accommodation, flights, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
909,Close,Last chance to lock in your spot,"Hi [First Name],

Before I close your file, one more thing.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into EU (Erasmus Mundus) - tuition, travel, and a monthly allowance across multiple countries. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
910,Close,Closing soon: your application window,"Hi [First Name],

This is the last email in this sequence.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Commonwealth - full funding for students from Commonwealth nations. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
